property_id,deal_type,exit_strategy_hint,property_type,address,city,state,zip,county,beds,baths,sqft,year_built,condition,occupancy,purchase_price,arv,est_repairs,entry_fee,interest_rate,term_months,estimated_monthly_payment,mao_70_rule,days_on_market,latitude,longitude,source
14633,Wrap,Wholesale,Single Family,7466 Cedar St,San Diego,CA,28059,San Diego,3,1.5,2794,1984,Heavy Rehab,Vacant,766189.0,976068.0,195295.0,7955.0,6.13,300,6317.36,487953.0,43,45.306825,-103.253182,synthetic
14634,Lease Purchase,Wholesale,Multi-Family,1026 Maple Way,Franklin,NV,33491,County,4,4.0,2382,1999,Medium Rehab,Vacant,429957.0,670571.0,206431.0,16571.0,5.81,360,2875.8,262969.0,14,47.71398,-116.822796,synthetic
14635,Cash,Fix & Flip,Single Family,547 Mason Ct,Riverton,MD,72549,County,5,1.5,1899,1987,Heavy Rehab,Owner-Occupied,191723.0,316996.0,17320.0,191723.0,0.0,0,0.0,204577.0,9,31.947845,-96.033568,synthetic
14636,Seller Finance,STR,Condo,4157 Magnum Dr,Orlando,FL,56527,Orange,4,2.0,2324,1963,Medium Rehab,Vacant,524002.0,650493.0,67417.0,13735.0,7.17,300,4167.54,387928.0,12,43.177954,-95.753932,synthetic
14637,Cash,MTR,Single Family,663 Lake Ave,Greenville,SC,30444,Greenville,4,2.0,2148,1966,Heavy Rehab,Tenant-Occupied,221858.0,381492.0,62429.0,221858.0,0.0,0,0.0,204615.0,47,32.551774,-85.618966,synthetic
14638,Cash,LTR,Single Family,8463 Oak Ave,Springfield,IL,22532,County,3,2.5,2504,1994,Heavy Rehab,Vacant,205039.0,285279.0,0.0,205039.0,0.0,0,0.0,199695.0,0,27.50138,-115.84364,synthetic
14639,Cash,MTR,Condo,7865 Mason Way,Chandler,AZ,26873,Maricopa,5,1.0,2669,1987,Medium Rehab,Tenant-Occupied,418419.0,596845.0,91399.0,418419.0,0.0,0,0.0,326392.0,45,34.619477,-75.046492,synthetic
14640,DSCR Carryback,Wholesale,Manufactured,4680 Hill Cir,Madison,UT,90571,County,2,2.0,2170,1996,Turnkey,Owner-Occupied,451496.0,651861.0,89096.0,13374.0,6.49,180,4184.05,367207.0,3,46.526535,-80.619863,synthetic
14641,Subto,LTR,Single Family,7943 Cedar Dr,Riverton,LA,84464,County,3,3.0,1625,1970,Light Rehab,Vacant,280391.0,398994.0,5737.0,6973.0,5.56,300,2079.05,273559.0,52,41.059333,-111.81702,synthetic
14642,Cash,STR,Multi-Family,677 Lake Cir,Madison,VA,28061,County,4,2.0,2279,1987,Light Rehab,Tenant-Occupied,404961.0,467712.0,110134.0,404961.0,0.0,0,0.0,217264.0,62,30.126244,-103.360236,synthetic
14643,Lease Purchase,Fix & Flip,Multi-Family,8004 Atlanta Rd,Springfield,MO,77521,County,3,3.0,2538,2009,Light Rehab,Vacant,478080.0,696021.0,159217.0,12643.0,8.6,360,4102.66,327998.0,4,42.500779,-87.209263,synthetic
14644,Seller Finance,Co-Living,Townhouse,1040 Hill Ct,Riverside,CA,91866,Riverside,3,2.0,2191,1943,Medium Rehab,Tenant-Occupied,344979.0,470747.0,63541.0,9610.0,5.92,360,2306.2,265982.0,19,40.786865,-94.104223,synthetic
14645,Seller Finance,Wholesale,Single Family,4204 Magnolia Dr,Fairview,MO,90418,County,2,2.5,2303,2018,Turnkey,Owner-Occupied,492010.0,706195.0,57779.0,14791.0,4.85,180,4586.92,436557.0,5,48.196747,-97.214505,synthetic
14646,Subto,N/A,Condo,6535 Magnolia Blvd,Fairview,NV,37656,County,2,3.5,2221,1979,Medium Rehab,Vacant,199430.0,252722.0,29154.0,14884.0,6.26,360,1454.61,147751.0,23,36.897528,-103.33744,synthetic
14647,Hybrid,Wholesale,Single Family,9638 Magnolia Ct,Greenville,CO,11445,County,5,1.0,2861,1982,Light Rehab,Vacant,294725.0,370799.0,40128.0,13807.0,6.98,180,2840.94,219431.0,3,37.545153,-112.13417,synthetic
14648,Subto,Fix & Flip,Single Family,8940 Carr Ct,Greenville,CO,37147,County,4,2.0,2840,1977,Medium Rehab,Owner-Occupied,330435.0,461545.0,145872.0,12986.0,5.5,180,3178.49,177210.0,29,36.135106,-90.14611,synthetic
14649,Seller Finance,Fix & Flip,Manufactured,6371 Maple Cir,Charleston,SC,26646,Charleston,3,3.0,2617,1958,Heavy Rehab,Vacant,390511.0,538849.0,75726.0,13753.0,5.88,360,2816.91,301468.0,2,40.924598,-76.15289,synthetic
14650,Wrap,Wholesale,Single Family,2603 Park Dr,Peoria,AZ,83062,Maricopa,4,3.0,2532,1958,Heavy Rehab,Vacant,717181.0,867357.0,11393.0,10114.0,3.43,240,5144.22,595757.0,3,31.338223,-82.531639,synthetic
14651,Seller Finance,Wholesale,Single Family,4168 Oak Ln,Franklin,LA,92940,County,4,1.5,2497,1991,Turnkey,Tenant-Occupied,244857.0,369285.0,30710.0,27385.0,6.01,300,1610.7,227790.0,26,43.408235,-99.509341,synthetic
14652,Subto,Wholesale,Single Family,3072 Cedar Way,Madison,OR,23912,County,5,2.0,3584,1950,Turnkey,Tenant-Occupied,664397.0,930331.0,110319.0,31119.0,8.46,240,6476.02,540912.0,2,42.210671,-108.672893,synthetic
14653,Seller Finance,N/A,Single Family,7511 Magnum Blvd,Charleston,SC,85283,Charleston,2,3.0,1961,2014,Light Rehab,Owner-Occupied,222122.0,381326.0,71404.0,23408.0,5.59,180,1901.28,195524.0,11,34.163104,-80.713933,synthetic
14654,Seller Finance,Wholesale,Single Family,8034 Magnolia Ct,Fairview,OR,70067,County,4,3.5,2673,1966,Medium Rehab,Owner-Occupied,423212.0,628286.0,107002.0,9135.0,7.41,300,3472.66,332798.0,24,47.843928,-73.174428,synthetic
14655,Cash,Fix & Flip,Manufactured,6380 Pine St,Madison,MS,35890,County,3,2.5,2551,1990,Light Rehab,Vacant,319366.0,532486.0,8666.0,319366.0,0.0,0,0.0,364075.0,3,40.16273,-107.81901,synthetic
14656,Wrap,Wholesale,Single Family,5761 Union Cir,Greenville,WA,32300,County,3,2.0,2321,1989,Medium Rehab,Vacant,518357.0,588179.0,151945.0,19534.0,7.01,240,4290.68,259781.0,24,48.093104,-112.213497,synthetic
14657,Lease Purchase,Wholesale,Single Family,2839 Garden Rd,Austin,TX,25535,Travis,1,3.5,1294,2003,Medium Rehab,Vacant,205995.0,255276.0,18246.0,11200.0,6.63,240,1650.86,160447.0,0,48.700485,-107.421908,synthetic
14658,Cash,N/A,Townhouse,8764 Lake Way,Sacramento,CA,53269,Sacramento,4,2.5,1985,1967,Heavy Rehab,Tenant-Occupied,166923.0,291749.0,59318.0,166923.0,0.0,0,0.0,144906.0,10,44.007811,-75.358239,synthetic
14659,Cash,STR,Multi-Family,6554 Lake Ln,Fairview,UT,67615,County,5,2.0,2292,1959,Heavy Rehab,Owner-Occupied,301434.0,515160.0,63188.0,301434.0,0.0,0,0.0,297424.0,2,25.139729,-88.193581,synthetic
14660,Seller Finance,STR,Single Family,4897 Maple Rd,Franklin,WA,67424,County,2,1.0,1764,1974,Turnkey,Vacant,425824.0,727446.0,185878.0,9846.0,6.16,360,2908.28,323334.0,14,30.369782,-91.544851,synthetic
14661,Seller Finance,LTR,Single Family,291 Park Ave,Charleston,SC,36626,Charleston,4,3.0,2580,1996,Light Rehab,Tenant-Occupied,186173.0,300347.0,8907.0,12515.0,6.63,360,1276.74,201336.0,4,41.912059,-94.913029,synthetic
14662,Wrap,LTR,Multi-Family,8479 Sikes Ct,Riverton,VA,97551,County,1,2.0,1519,1977,Light Rehab,Vacant,166226.0,189390.0,47046.0,19743.0,5.26,180,1461.75,85527.0,50,25.391267,-104.445983,synthetic
14663,Seller Finance,STR,Single Family,8570 Union Ave,Fairview,MI,98621,County,4,2.0,2466,1994,Turnkey,Tenant-Occupied,280824.0,314913.0,84497.0,14805.0,4.92,300,1792.73,135941.0,3,40.161406,-104.912613,synthetic
14664,Land Deal,LTR,Single Family,4862 Magnum Cir,Loganville,GA,16895,Walton,5,2.0,2860,1965,Light Rehab,Tenant-Occupied,632308.0,913278.0,117900.0,16860.0,6.2,240,5361.68,521394.0,4,25.742741,-97.024847,synthetic
14665,Cash,Fix & Flip,Townhouse,8083 Atlanta Dr,Fairview,MI,48940,County,2,2.0,1660,1988,Turnkey,Vacant,257170.0,396582.0,28686.0,257170.0,0.0,0,0.0,248922.0,2,28.610407,-76.264736,synthetic
14666,Seller Finance,Fix & Flip,Single Family,2335 Cedar Cir,Riverton,NV,30970,County,3,3.0,2362,1973,Medium Rehab,Owner-Occupied,465041.0,698955.0,152927.0,14145.0,8.68,300,4256.61,336341.0,10,42.740311,-76.838161,synthetic
14667,Wrap,N/A,Single Family,5397 Atlanta Cir,Los Angeles,CA,65616,Los Angeles,5,1.0,1610,2001,Light Rehab,Vacant,341667.0,487180.0,58495.0,12432.0,6.06,240,2837.41,282531.0,9,48.537888,-87.042296,synthetic
14668,Land Deal,LTR,Townhouse,3682 Cedar Ct,Los Angeles,CA,13958,Los Angeles,4,3.0,2271,2001,Medium Rehab,Vacant,346906.0,394756.0,81096.0,16220.0,8.04,240,3159.13,195233.0,11,33.8108,-85.961504,synthetic
14669,Rent To Own,LTR,Condo,7742 Oak Way,Madison,MD,93005,County,3,2.0,2845,1969,Medium Rehab,Vacant,426749.0,546279.0,53704.0,18242.0,6.22,360,3175.3,328691.0,15,48.189259,-95.834942,synthetic
14670,Wrap,Wholesale,Single Family,2344 Sikes Rd,Mauldin,SC,60036,Greenville,5,3.0,2737,1938,Light Rehab,Tenant-Occupied,248646.0,364437.0,37790.0,18845.0,5.15,180,2119.07,217316.0,14,43.143851,-117.731312,synthetic
14671,Seller Finance,MTR,Manufactured,7756 Pine Cir,Charleston,SC,74028,Charleston,3,4.0,2122,1968,Turnkey,Tenant-Occupied,355118.0,470742.0,54694.0,17559.0,6.49,240,2977.89,274826.0,25,43.333808,-110.641086,synthetic
14672,Seller Finance,Fix & Flip,Single Family,4828 Atlanta Ave,Savannah,GA,64412,Chatham,3,3.5,2694,1988,Light Rehab,Owner-Occupied,461300.0,646313.0,142429.0,16685.0,8.16,180,4950.22,309990.0,3,28.054218,-121.605744,synthetic
14673,Cash,LTR,Multi-Family,8623 River Dr,Fairview,IN,92737,County,3,2.0,2642,1965,Turnkey,Tenant-Occupied,454217.0,657230.0,105103.0,454217.0,0.0,0,0.0,354958.0,11,45.377706,-81.055805,synthetic
14674,Lease Purchase,Fix & Flip,Single Family,2712 Park Ave,Jacksonville,FL,36683,Duval,5,3.0,2584,1991,Medium Rehab,Vacant,598178.0,923850.0,97711.0,11510.0,5.69,360,3982.04,548984.0,3,33.993728,-111.882258,synthetic
14675,Seller Finance,LTR,Single Family,9348 Cedar Ave,Durham,NC,84700,Durham,2,1.0,1567,2009,Turnkey,Owner-Occupied,316346.0,411788.0,49224.0,8521.0,6.17,300,2400.26,239028.0,11,41.650053,-100.600256,synthetic
14676,Land Deal,LTR,Land,2457 Oak Rd,San Diego,CA,13145,San Diego,3,2.0,2743,1967,Medium Rehab,Vacant,329047.0,513269.0,0.0,17006.0,5.35,300,2311.19,359288.0,0,42.510406,-109.970032,synthetic
14677,Subto,LTR,Land,6477 Sunset Way,Franklin,VA,56097,County,5,1.5,2837,1964,Light Rehab,Tenant-Occupied,561716.0,718993.0,113421.0,34341.0,5.83,360,3908.67,389875.0,2,43.02722,-91.947616,synthetic
14678,Seller Finance,Wholesale,Townhouse,891 Atlanta Dr,Jacksonville,FL,54347,Duval,3,1.5,2586,2002,Medium Rehab,Vacant,263460.0,340401.0,50944.0,23068.0,3.93,240,1901.04,187336.0,21,40.721467,-105.847394,synthetic
14679,Cash,Wholesale,Condo,8650 Magnolia Way,Franklin,NV,94840,County,4,3.5,3011,1933,Light Rehab,Vacant,759860.0,942871.0,185987.0,759860.0,0.0,0,0.0,474022.0,32,36.960747,-85.583653,synthetic
14680,Seller Finance,Co-Living,Single Family,2478 Magnum Ave,Jacksonville,FL,50613,Duval,3,2.0,1838,1982,Heavy Rehab,Vacant,366223.0,470010.0,78415.0,19826.0,5.16,300,2499.59,250593.0,20,25.241,-96.823454,synthetic
14681,Subto,STR,Single Family,252 Oak Ln,Fort Worth,TX,77331,Tarrant,3,2.5,2069,1975,Heavy Rehab,Vacant,285111.0,323002.0,64053.0,19671.0,6.07,300,2090.75,162048.0,4,46.480635,-118.105178,synthetic
14682,Wrap,Fix & Flip,Single Family,1234 Mason Cir,Riverton,AL,89754,County,5,2.0,3052,2013,Medium Rehab,Vacant,497848.0,764300.0,149928.0,13202.0,5.92,240,3876.74,385082.0,11,37.56267,-107.04096,synthetic
14683,Cash,Fix & Flip,Single Family,2553 Maple St,Franklin,PA,41062,County,6,3.0,2911,1966,Heavy Rehab,Tenant-Occupied,751752.0,1016775.0,94168.0,751752.0,0.0,0,0.0,617575.0,28,26.94215,-103.025069,synthetic
14684,Lease Purchase,Co-Living,Condo,4688 Magnolia Cir,Chandler,AZ,70345,Maricopa,5,2.5,3077,1989,Medium Rehab,Tenant-Occupied,353500.0,618092.0,46531.0,19440.0,6.07,180,3167.46,386133.0,15,26.889684,-104.287646,synthetic
14685,Subto,LTR,Single Family,9809 Carr Ln,Nashville,TN,37630,Davidson,3,3.0,2287,1992,Light Rehab,Owner-Occupied,239537.0,300230.0,65623.0,10533.0,6.86,180,2444.22,144538.0,4,28.222801,-120.745115,synthetic
14686,Subto,N/A,Condo,8677 Sikes Ave,Los Angeles,CA,32823,Los Angeles,3,3.5,2825,1966,Heavy Rehab,Owner-Occupied,582360.0,937531.0,108402.0,13176.0,7.59,180,5931.39,547869.0,33,31.609466,-73.569829,synthetic
14687,Cash,Fix & Flip,Single Family,7167 Sunset Rd,Madison,LA,27852,County,3,3.0,1666,1997,Medium Rehab,Owner-Occupied,379493.0,551957.0,50252.0,379493.0,0.0,0,0.0,336118.0,25,26.651479,-79.531743,synthetic
14688,Lease Purchase,Fix & Flip,Single Family,9649 Garden Way,Franklin,MS,78960,County,6,2.0,2860,1985,Light Rehab,Vacant,562820.0,879419.0,173100.0,33199.0,5.88,240,4251.49,442494.0,1,33.50565,-71.614395,synthetic
14689,DSCR Carryback,Wholesale,Single Family,4048 Garden Ln,Charlotte,NC,98437,Mecklenburg,4,2.0,3043,1981,Light Rehab,Vacant,349293.0,555525.0,56531.0,41283.0,5.73,300,2276.44,332336.0,9,46.887293,-108.910713,synthetic
14690,Wrap,Wholesale,Single Family,9309 Magnum Ln,Madison,PA,62686,County,4,3.0,2316,2025,Light Rehab,Owner-Occupied,443592.0,557136.0,104458.0,11258.0,5.66,180,3972.12,285537.0,8,27.053947,-85.76467,synthetic
14691,Hybrid,MTR,Townhouse,3448 Hill Cir,Loganville,GA,45970,Walton,3,2.5,2320,1995,Turnkey,Tenant-Occupied,655408.0,746986.0,119881.0,19945.0,5.8,240,5078.82,403010.0,77,27.993857,-104.479056,synthetic
14692,Seller Finance,LTR,Condo,9753 Lake Ct,Charleston,SC,79508,Charleston,4,2.0,1160,1959,Light Rehab,Owner-Occupied,121997.0,218833.0,28101.0,20879.0,3.55,240,749.54,125082.0,11,35.032653,-69.418666,synthetic
14693,DSCR Carryback,STR,Single Family,2695 Hill Ct,Four Oaks,NC,52514,Johnston,4,3.0,1380,1996,Medium Rehab,Owner-Occupied,281749.0,344919.0,25602.0,18852.0,6.15,300,2152.71,215842.0,10,25.33572,-107.373023,synthetic
14694,Lease Purchase,Wholesale,Single Family,1677 Hill Ave,Springfield,OK,79375,County,4,2.5,2432,1946,Medium Rehab,Vacant,534387.0,676517.0,191219.0,14713.0,6.0,180,4945.0,282342.0,9,27.870509,-87.61719,synthetic
14695,Subto,Wholesale,Single Family,6597 River Ct,Greenville,MI,18299,County,5,3.5,2936,2002,Heavy Rehab,Vacant,322795.0,458495.0,103387.0,19836.0,6.56,300,2385.07,217560.0,63,38.761167,-109.329846,synthetic
14696,Seller Finance,MTR,Land,4876 Carr Rd,Houston,TX,99008,Harris,5,1.0,2035,1982,Light Rehab,Vacant,393792.0,643770.0,84057.0,14626.0,6.93,240,3524.47,366582.0,7,30.592384,-74.815072,synthetic
14697,Lease Purchase,Wholesale,Single Family,746 Atlanta Blvd,Riverton,MS,85796,County,4,2.0,2948,1993,Heavy Rehab,Tenant-Occupied,741341.0,952864.0,106392.0,20558.0,5.4,180,6913.57,560613.0,40,38.710063,-88.041766,synthetic
14698,Cash,LTR,Single Family,8195 Atlanta Dr,Raleigh,NC,78792,Wake,4,3.0,2860,1998,Turnkey,Vacant,504626.0,794131.0,141834.0,504626.0,0.0,0,0.0,414058.0,27,25.548398,-78.769653,synthetic
14699,Rent To Own,Fix & Flip,Single Family,9572 Carr Ln,Fairview,IN,49770,County,4,3.5,1135,1983,Medium Rehab,Vacant,283431.0,330030.0,40944.0,12179.0,5.9,360,2000.95,190078.0,0,44.183377,-80.92664,synthetic
14700,Seller Finance,Co-Living,Single Family,830 Garden Way,Loganville,GA,35716,Walton,6,3.5,2904,1976,Light Rehab,Tenant-Occupied,587339.0,798682.0,154767.0,15398.0,4.45,360,3611.5,404311.0,53,26.946124,-75.79681,synthetic
14701,DSCR Carryback,LTR,Multi-Family,5636 Sikes Rd,Jacksonville,FL,29715,Duval,4,3.0,3088,1983,Heavy Rehab,Vacant,276520.0,408187.0,67007.0,15382.0,5.76,180,2504.63,218724.0,15,39.670916,-102.922894,synthetic
14702,DSCR Carryback,Wholesale,Manufactured,7013 Carr Cir,Mesa,AZ,66417,Maricopa,5,3.5,2202,1966,Medium Rehab,Vacant,453498.0,597240.0,0.0,21724.0,5.78,360,2902.62,418068.0,32,37.592231,-85.768006,synthetic
14703,Lease Purchase,STR,Single Family,2143 Garden Ave,Austin,TX,84045,Travis,5,1.0,3017,1981,Turnkey,Vacant,384287.0,588442.0,91171.0,21877.0,6.38,240,3233.18,320738.0,1,48.360586,-103.166027,synthetic
14704,Wrap,Wholesale,Condo,5691 Cedar Cir,Franklin,MS,63680,County,3,3.0,2713,2014,Heavy Rehab,Tenant-Occupied,578487.0,764958.0,167636.0,12296.0,4.85,360,3641.64,367835.0,4,25.049786,-118.809334,synthetic
14705,Cash,Wholesale,Single Family,7268 Atlanta Ave,San Diego,CA,11335,San Diego,5,3.0,2706,2014,Light Rehab,Vacant,731704.0,926628.0,144115.0,731704.0,0.0,0,0.0,504525.0,0,44.651336,-87.624402,synthetic
14706,Subto,STR,Single Family,3656 Garden Rd,San Antonio,TX,21128,Bexar,5,4.0,2089,1959,Medium Rehab,Tenant-Occupied,520560.0,588667.0,81550.0,18048.0,7.47,360,4012.69,330517.0,4,38.345315,-69.015151,synthetic
14707,Land Deal,Fix & Flip,Single Family,5685 Sikes Rd,Miami,FL,40216,Miami-Dade,5,2.0,2450,1981,Turnkey,Vacant,501505.0,678195.0,78008.0,17934.0,6.45,180,5035.23,396728.0,13,45.13548,-116.933646,synthetic
14708,Rent To Own,Wholesale,Condo,8511 Cedar Ave,San Antonio,TX,98185,Bexar,3,2.0,1712,1984,Medium Rehab,Vacant,245605.0,434275.0,88447.0,16974.0,7.68,240,2307.28,215545.0,4,29.669259,-100.991987,synthetic
14709,Land Deal,LTR,Single Family,3384 Sikes Ln,Charlotte,NC,87126,Mecklenburg,4,3.0,2784,2003,Medium Rehab,Vacant,284219.0,329860.0,44299.0,21484.0,6.94,180,2818.69,186603.0,7,31.768646,-90.892623,synthetic
14710,Hybrid,Fix & Flip,Single Family,8494 Lake Blvd,Springfield,NV,86731,County,3,1.5,2440,2001,Medium Rehab,Vacant,252396.0,347564.0,13307.0,16425.0,4.54,360,1473.23,229988.0,2,34.610184,-74.874403,synthetic
14711,Wrap,LTR,Single Family,2862 Atlanta Ave,San Diego,CA,12559,San Diego,4,3.0,2213,1967,Light Rehab,Vacant,226946.0,367005.0,0.0,10453.0,4.16,180,1930.98,256903.0,8,37.249384,-99.21094,synthetic
14712,Cash,Fix & Flip,Single Family,6349 Maple St,Riverton,LA,23830,County,4,3.0,2191,1978,Medium Rehab,Tenant-Occupied,362386.0,515885.0,113598.0,362386.0,0.0,0,0.0,247522.0,27,26.075655,-100.694626,synthetic
14713,Cash,Co-Living,Single Family,8300 Sikes Way,Phoenix,AZ,39019,Maricopa,3,1.0,1974,1979,Turnkey,Vacant,492293.0,673409.0,45926.0,492293.0,0.0,0,0.0,425460.0,56,45.573056,-114.738155,synthetic
14714,Subto,LTR,Single Family,8601 Lake Way,Riverton,UT,21883,County,5,2.0,2903,1989,Medium Rehab,Tenant-Occupied,334634.0,409492.0,77222.0,11942.0,8.23,360,2850.72,209423.0,8,31.693017,-71.182353,synthetic
14715,Seller Finance,Fix & Flip,Single Family,5690 Sunset Way,Franklin,NV,45951,County,4,3.0,1396,1978,Medium Rehab,Tenant-Occupied,301626.0,378839.0,54374.0,14719.0,7.79,360,2317.88,210814.0,10,38.350455,-87.562374,synthetic
14716,Land Deal,Wholesale,Single Family,1230 Cedar Cir,Memphis,TN,32610,Shelby,4,2.5,2479,1974,Medium Rehab,Tenant-Occupied,670704.0,756448.0,83842.0,10224.0,5.17,360,4715.12,445671.0,17,26.64784,-76.460936,synthetic
14717,Hybrid,N/A,Multi-Family,6391 Maple Ct,Memphis,TN,50149,Shelby,2,2.5,1088,1935,Medium Rehab,Tenant-Occupied,219769.0,251065.0,54079.0,21239.0,6.12,300,1643.53,121666.0,55,47.298731,-117.479951,synthetic
14718,Hybrid,LTR,Single Family,4333 Sunset St,Springfield,OH,35224,County,1,4.0,2026,1978,Turnkey,Owner-Occupied,232694.0,269654.0,63099.0,11502.0,5.81,180,2129.06,125659.0,26,36.063809,-109.751919,synthetic
14719,Lease Purchase,Wholesale,Condo,7157 Carr St,Knoxville,TN,64297,Knox,5,3.0,2917,1962,Medium Rehab,Tenant-Occupied,438405.0,614764.0,95243.0,21196.0,6.08,300,3165.4,335092.0,26,36.936935,-104.044564,synthetic
14720,Seller Finance,N/A,Townhouse,5408 River St,Riverton,NV,50461,County,4,4.0,1984,2025,Light Rehab,Vacant,155411.0,249895.0,24854.0,13351.0,6.63,240,1202.28,150073.0,36,42.3516,-107.982983,synthetic
14721,Wrap,LTR,Condo,4696 Magnolia Way,Riverton,MD,25618,County,4,3.0,2946,1973,Light Rehab,Owner-Occupied,648183.0,722439.0,47678.0,22357.0,5.44,180,6132.69,458029.0,17,40.276875,-92.517147,synthetic
14722,Wrap,MTR,Single Family,6275 Maple St,Franklin,MD,15771,County,4,2.0,2286,2025,Medium Rehab,Vacant,340609.0,561785.0,15584.0,13582.0,6.74,180,3187.26,377666.0,6,33.961445,-120.074312,synthetic
14723,Wrap,MTR,Single Family,1103 River Dr,Lakeland,FL,65388,Polk,4,2.0,2237,1959,Turnkey,Tenant-Occupied,566791.0,639951.0,147171.0,13375.0,6.95,240,4974.25,300795.0,0,42.239222,-100.548606,synthetic
14724,DSCR Carryback,LTR,Single Family,3764 Magnum Cir,Riverside,CA,85702,Riverside,3,2.5,2583,1962,Light Rehab,Vacant,630710.0,839364.0,82184.0,23924.0,4.65,240,4979.57,505371.0,8,44.767437,-117.656982,synthetic
14725,DSCR Carryback,Wholesale,Single Family,8470 Magnolia Rd,Riverton,OH,13459,County,6,1.5,3681,1959,Turnkey,Vacant,956520.0,1303581.0,249233.0,11298.0,5.65,240,7693.5,663274.0,16,36.700703,-69.059752,synthetic
14726,Subto,Co-Living,Single Family,3408 Pine Dr,Mesa,AZ,48779,Maricopa,3,3.5,2134,1981,Medium Rehab,Vacant,196993.0,310945.0,12859.0,16257.0,4.92,180,1695.11,204803.0,8,46.558498,-98.552099,synthetic
14727,Cash,Fix & Flip,Single Family,4621 Garden Blvd,Franklin,MD,29570,County,3,2.5,2887,1981,Medium Rehab,Vacant,487518.0,683544.0,198592.0,487518.0,0.0,0,0.0,279889.0,8,44.262106,-80.23704,synthetic
14728,Land Deal,LTR,Townhouse,6491 Maple Cir,Franklin,LA,30115,County,2,2.0,3098,2007,Light Rehab,Owner-Occupied,547428.0,893684.0,126017.0,19000.0,6.85,240,4902.31,499562.0,2,43.279604,-75.783339,synthetic
14729,Rent To Own,Fix & Flip,Single Family,7498 Lake Cir,Charleston,SC,28040,Charleston,5,2.0,2415,1956,Medium Rehab,Vacant,545195.0,611690.0,87658.0,14925.0,5.62,240,4340.75,340526.0,5,32.222712,-113.960303,synthetic
14730,Hybrid,STR,Townhouse,146 Pine Way,Greenville,MD,20555,County,3,2.0,2339,2003,Turnkey,Vacant,470807.0,762499.0,104406.0,9547.0,4.6,300,3124.08,429343.0,9,26.490135,-91.145661,synthetic
14731,Seller Finance,Fix & Flip,Multi-Family,1885 Maple St,Augusta,GA,18185,Richmond,3,3.0,2190,1955,Light Rehab,Vacant,200803.0,233423.0,2425.0,17196.0,4.9,180,1624.43,160971.0,63,35.870289,-106.809004,synthetic
14732,Wrap,LTR,Multi-Family,4123 Sikes Dr,Chandler,AZ,23742,Maricopa,3,2.0,2526,1986,Medium Rehab,Owner-Occupied,428494.0,509427.0,93699.0,8826.0,6.76,300,3570.09,262900.0,36,33.909557,-74.876457,synthetic
14733,Hybrid,LTR,Single Family,7018 Sikes Blvd,Loganville,GA,70822,Walton,3,2.0,3011,1989,Light Rehab,Vacant,642707.0,859160.0,167429.0,12579.0,6.62,240,5499.62,433983.0,59,39.944171,-108.030807,synthetic
14734,Cash,Wholesale,Single Family,8646 Magnum Ct,Franklin,OK,63255,County,4,3.5,2917,1988,Heavy Rehab,Owner-Occupied,209566.0,322959.0,31610.0,209566.0,0.0,0,0.0,194461.0,20,25.201722,-99.777365,synthetic
14735,Land Deal,Fix & Flip,Manufactured,1542 Sunset Dr,Franklin,MI,28692,County,2,3.5,1147,2013,Medium Rehab,Vacant,114815.0,171265.0,25909.0,9773.0,5.5,300,804.68,93977.0,2,32.007611,-109.825466,synthetic
14736,Seller Finance,LTR,Single Family,9543 Magnum Cir,Madison,MS,46259,County,4,2.5,2407,1966,Turnkey,Vacant,490847.0,789469.0,244016.0,9657.0,7.68,360,4212.97,308612.0,23,27.033914,-80.817589,synthetic
14737,Hybrid,Fix & Flip,Single Family,9708 Cedar Dr,Franklin,OR,51800,County,4,2.5,2689,2008,Medium Rehab,Tenant-Occupied,256664.0,442787.0,46109.0,26341.0,5.76,180,2206.34,263842.0,36,37.700387,-72.564775,synthetic
14738,Seller Finance,STR,Condo,8473 Atlanta Dr,Fairview,MS,80590,County,4,2.0,2656,1976,Turnkey,Vacant,178025.0,322895.0,73872.0,22542.0,6.24,360,1101.72,152155.0,14,40.356383,-83.936266,synthetic
14739,Rent To Own,N/A,Single Family,4393 Pine Ct,Houston,TX,52521,Harris,4,2.5,2631,1969,Medium Rehab,Tenant-Occupied,249367.0,357930.0,54181.0,15229.0,7.15,180,2444.25,196370.0,26,29.800558,-81.012425,synthetic
